page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/50845/,Крем Барбадос / Delicate Oily Skin Balm BARBADOS 250 мл,6205,"Легкий крем для чувствительной проблемной кожи. Крем на основе натурального сока алоэ, предназначенный для жирной и себорейной кожи, разработан в конце 70-х годов, принес мировую известность лаборатории Anna Lotan. Формула запатентована. Крем представляет собой легкую эмульсию типа «масло в воде» с...                             ",4.72,31
www.proficosmetics.ru/catalog/50940/,Крем-мусс успокаивающий для деликатной кожи Барбадос / Air Calming Balm BARBADOS 75 мл,2625,"Легкий воздушный увлажняющий крем-мусс разработан для оптимального ухода за чувствительной жирной кожей, склонной к покраснениям и раздражениям кожи лица и на Т-участке и щеках характерных при себорее. Идеально подходит для кожи подростков, а так же для мужчин после бритья. Крем-мусс мгновенно...                             ",4.75,4
www.proficosmetics.ru/catalog/3070903/,Крем фотоблок для жирной кожи SPF 50 / Оily Skin Sunguard (2021) 50 мл,1810,"Революционная формула превращает традиционный солнцезащитный крем в воздушную эмульсию. Обеспечивает максимальную защиту от негативного воздействия солнечных лучей спектра А и В. Средство в консистенции крем-геля равномерно наносится на кожу, быстро впитывается...                             ",5.0,2
www.proficosmetics.ru/catalog/2314637/,Крем дневной себостатический для лица / Homework 50 мл,1525,"Крем дневной себостатический для лица Homework станет союзником жирной кожи в первой половине дня Препарат, используемый в качестве основы под макияж или самостоятельно, нормализует салоотделение, станет барьером болезнетворным бактериям и УФ-лучам. Эффект от курсового применения: уменьшение...                             ",5.0,5
www.proficosmetics.ru/catalog/3070904/,Крем фотоблок для сухой кожи SPF 50 / Dry Skin Sunguard (2021) 50 мл,1905,"Революционная формула превращает традиционный солнцезащитный крем в воздушную эмульсию. Обеспечивает максимальную защиту от негативного воздействия солнечных лучей спектра А и В. Средство в консистенции крем-геля равномерно наносится на кожу, быстро впитывается...                             ",5.0,1
www.proficosmetics.ru/catalog/85791/,Крем миорелакс триактив 50 мл,970,"Крем оказывает тройное anti-age воздействие на кожу: предупреждает возникновение и сглаживает мимические и возрастные морщины, восстанавливает упругость и эластичность кожи, обеспечивает глубокое увлажнение, защищает от окислительного стресса. Активные ингредиенты: экстракты голубики, имбиря,...                             ",4.57,21
www.proficosmetics.ru/catalog/58741/,Крем восстанавливающий ночной / Restore Night Cream RECOVERY 50 мл,8560,"Крем с мягкой текстурой насыщен успокаивающими, регенерирующими, противоотечными ингредиентами. Инновационная формула крема ускоряет рост эпителиального слоя, предоотвращает образование рубцов, предоохраняет клетки от старения. Стимулирует синтез коллагена и эластиина. Без...                             ",5.0,1
www.proficosmetics.ru/catalog/157095/,Крем лифтинговый укрепляющий Морской берег 100 мл ,5720,"Крем лифтинговый укрепляющий Морской берег - дневной крем с насыщенной текстурой для регулярного ухода за кожей с признаками увядания и коррекции возрастных изменений. Способствует уменьшению глубины морщин и подтягивает кожу, восстанавливает оптимальный уровень гидратации и защищает от повреждения...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/72391/,Крем-актив для упругости кожи 50 мл,990,"Действие: мультифункциональный крем ухаживает за зрелой кожей в дневное время, обладает увлажняющими, смягчающими и антивозрастными свойствами. При регулярном применении крема улучшается структура кожи, она становится гладкой, эластичной, выглядит молодой, нежной, с естественным сияющим оттенком....                             ",5.0,9
www.proficosmetics.ru/catalog/53055/,Крем дневной / Premium cellular shock 50 мл,5601,"Активный лифтинговый крем для сухой, нормальной и комбинированной кожи с выраженными возрастными изменениями. Матриксил, входящий в состав средства, является стимулятором упругости кожи, активирует фибробласты, инициируя синтез коллагенов 1-го, 4-го, 7-го типов, а также гликозаминогликанов и белка...                             ",No rating,No reviews
